From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s)
2015-12-07 19:00:00,2015-12-07 20:00:00,107.37,353.9,28.72,114.17,82.6,18.2,25.03,7.1,5.82,1.17,7.36,0.52,,,21.43,34.4,0.09,143.11,18.18,750.5,0.01
2015-12-07 20:00:00,2015-12-07 21:00:00,185.02,506.93,19.52,69.78,51.95,21.23,,11.96,5.15,2.36,11.41,1.66,,,21.16,35.02,0.1,200.32,18.3,750.4,0.01
2015-12-07 21:00:00,2015-12-07 22:00:00,215.29,683.07,19.25,63.45,48.35,20.78,3.28,1.68,3.32,1.79,9.88,4.41,,,21.8,29.19,0.1,257.93,18.35,750.1,0.01
2015-12-07 22:00:00,2015-12-07 23:00:00,190.84,517.75,25.38,86.97,65.63,20.72,,3.69,4.25,1.06,7.8,2.77,,,20.88,31.02,0.03,225.15,18.2,750.0,0.01
2015-12-07 23:00:00,2015-12-08 00:00:00,173.47,515.7,10.97,33.05,25.72,19.4,0.1,2.42,3.24,0.68,5.32,2.03,,,19.35,35.49,0.06,147.28,18.49,749.95,0.01
2015-12-08 00:00:00,2015-12-08 01:00:00,161.49,520.5,25.3,89.0,66.7,19.67,,1.22,4.34,0.61,4.67,1.49,,,18.73,36.89,0.06,122.3,18.38,749.82,0.01
2015-12-08 01:00:00,2015-12-08 02:00:00,150.49,476.65,13.68,41.98,32.6,20.5,6.22,0.3,3.41,0.32,2.47,1.27,,,17.76,38.77,0.04,164.39,18.72,749.75,0.01
2015-12-08 02:00:00,2015-12-08 03:00:00,126.32,394.17,24.03,75.42,58.35,19.9,0.02,0.86,3.46,0.22,1.93,0.96,,,17.16,40.89,0.03,106.65,18.66,749.67,0.01
2015-12-08 03:00:00,2015-12-08 04:00:00,114.73,343.62,16.97,58.05,43.73,19.93,3.75,0.89,3.93,0.29,2.36,0.49,,,17.68,37.9,0.3,57.66,18.74,749.88,0.01
2015-12-08 04:00:00,2015-12-08 05:00:00,99.56,319.4,18.15,58.95,45.13,19.25,2.41,0.31,3.33,0.03,1.66,0.72,,,17.3,36.3,0.25,53.77,18.73,750.05,0.01
2015-12-08 05:00:00,2015-12-08 06:00:00,75.93,273.17,23.2,76.75,58.6,19.9,4.86,1.15,3.24,,1.29,0.34,,,16.59,36.77,0.08,37.92,18.68,749.93,0.01
2015-12-08 06:00:00,2015-12-08 07:00:00,78.33,280.27,13.05,39.5,30.58,20.78,13.12,1.25,2.75,,0.84,0.39,,,16.62,37.03,0.29,46.36,18.75,749.32,0.01
2015-12-08 07:00:00,2015-12-08 08:00:00,74.6,301.57,19.75,64.53,49.45,21.8,8.33,0.62,4.0,0.22,1.66,0.32,,,16.93,35.87,0.34,22.67,28.44,748.93,0.01
2015-12-08 08:00:00,2015-12-08 09:00:00,80.47,313.95,13.03,40.05,31.15,20.8,4.45,0.77,5.51,0.16,1.03,0.17,,,18.8,33.72,0.37,26.41,69.74,749.07,0.02
2015-12-08 09:00:00,2015-12-08 10:00:00,95.3,314.77,21.05,70.35,53.5,20.52,7.48,0.51,10.38,,0.78,0.38,,0.23,20.63,32.24,0.4,57.49,224.13,750.15,0.02
2015-12-08 10:00:00,2015-12-08 11:00:00,80.66,5.0,6.07,18.03,14.17,13.07,4.31,0.43,9.55,,0.89,0.16,,,22.77,30.04,0.47,55.38,409.66,752.3,0.03
2015-12-08 11:00:00,2015-12-08 12:00:00,,5.0,19.38,6.25,16.7,3.83,5.55,2.22,13.7,1.25,0.66,0.12,,,25.17,27.98,0.45,41.56,492.5,753.75,0.03
2015-12-08 12:00:00,2015-12-08 13:00:00,231.79,45.4,19.8,29.33,33.4,27.6,15.4,1.86,32.37,1.87,2.1,0.66,,,27.39,24.74,0.46,80.93,483.88,755.13,0.03
2015-12-08 13:00:00,2015-12-08 14:00:00,,55.3,9.87,58.42,37.85,19.78,19.2,0.63,42.33,1.08,1.42,0.25,,,28.46,22.53,0.67,166.68,494.5,756.22,0.03
2015-12-08 14:00:00,2015-12-08 15:00:00,13.34,196.12,12.8,94.15,59.35,20.42,9.43,0.5,76.01,0.51,1.12,0.13,,,28.7,22.39,0.85,185.45,448.41,756.8,0.03
2015-12-08 15:00:00,2015-12-08 16:00:00,34.65,368.25,9.4,53.55,34.8,21.72,11.28,0.45,101.38,0.02,0.65,,,,28.72,22.28,0.78,198.05,330.76,756.67,0.03
2015-12-08 16:00:00,2015-12-08 17:00:00,35.0,251.78,12.15,83.9,53.35,21.75,11.83,0.52,73.94,,0.26,0.27,,0.31,28.29,22.87,0.65,182.44,176.7,756.2,0.03
2015-12-08 17:00:00,2015-12-08 18:00:00,86.0,259.15,10.25,66.93,42.65,21.4,12.06,1.54,7.04,,1.11,0.23,,,26.01,27.04,0.11,169.95,39.02,754.5,0.02
2015-12-08 18:00:00,2015-12-08 19:00:00,150.74,377.3,10.17,61.47,39.63,22.15,14.78,3.7,3.04,0.35,2.88,0.89,,,21.96,34.52,0.12,207.19,18.01,752.35,0.02
2015-12-08 19:00:00,2015-12-08 20:00:00,163.46,477.82,9.65,47.35,32.0,19.95,14.39,2.91,3.75,0.79,6.55,1.11,,,21.2,36.36,0.11,161.07,18.29,751.77,0.02
2015-12-08 20:00:00,2015-12-08 21:00:00,207.51,585.02,11.23,70.32,45.62,20.53,0.53,4.37,4.04,1.37,9.18,1.68,,,20.31,37.88,0.04,194.32,18.43,751.35,0.02
2015-12-08 21:00:00,2015-12-08 22:00:00,254.0,670.62,16.0,137.07,84.4,18.1,35.97,2.39,3.65,1.29,8.38,1.5,,,19.78,38.35,0.05,155.22,18.33,750.9,0.01
2015-12-08 22:00:00,2015-12-08 23:00:00,257.49,659.73,8.97,42.03,28.23,18.8,,1.44,2.96,1.02,7.77,1.86,,0.7,19.55,37.3,0.06,168.06,18.52,750.62,0.01
2015-12-08 23:00:00,2015-12-09 00:00:00,244.26,595.1,12.4,87.3,55.3,19.05,1.61,2.12,4.01,1.16,6.92,0.83,,,18.67,39.47,0.03,134.52,18.43,750.55,0.01
2015-12-09 00:00:00,2015-12-09 01:00:00,259.5,598.3,11.58,82.45,51.82,21.22,,2.74,4.39,0.94,6.5,0.94,,,18.11,42.67,0.07,244.58,18.45,750.68,0.01
2015-12-09 01:00:00,2015-12-09 02:00:00,279.54,646.93,11.5,76.2,48.4,22.32,4.09,0.73,4.51,1.05,6.78,1.28,,0.55,17.23,44.4,0.03,160.44,18.55,750.68,0.01
2015-12-09 02:00:00,2015-12-09 03:00:00,289.97,637.45,13.88,104.95,65.78,18.25,,0.79,4.14,0.91,6.08,1.26,,,16.91,45.89,0.06,123.21,18.66,750.75,
2015-12-09 03:00:00,2015-12-09 04:00:00,305.51,606.35,9.7,50.83,33.4,20.8,4.03,1.0,3.3,1.03,7.3,0.9,,,16.6,46.36,0.05,211.0,18.7,750.9,0.01
2015-12-09 04:00:00,2015-12-09 05:00:00,306.33,561.1,15.17,120.98,75.3,19.4,0.78,0.49,2.76,0.69,5.59,0.92,,,16.65,44.55,0.09,66.09,18.59,751.2,
2015-12-09 05:00:00,2015-12-09 06:00:00,278.96,520.6,9.62,43.83,29.57,19.35,3.92,0.12,3.35,0.82,2.96,0.43,,,16.44,42.62,0.06,140.95,18.71,751.43,0.01
2015-12-09 06:00:00,2015-12-09 07:00:00,235.99,442.28,12.75,82.35,53.05,19.05,6.56,0.81,3.37,1.33,4.37,0.58,,,16.55,40.81,0.06,133.72,18.42,751.27,0.01
2015-12-09 07:00:00,2015-12-09 08:00:00,216.9,394.4,8.55,31.55,22.45,19.1,4.58,1.45,3.73,0.63,3.32,0.44,,,16.2,42.47,0.14,217.68,20.53,751.0,0.01
2015-12-09 08:00:00,2015-12-09 09:00:00,,,,,,,,0.2,,,,,,,,,,,,,
2015-12-09 09:00:00,2015-12-09 10:00:00,163.63,397.7,10.3,57.1,37.97,20.2,9.46,1.33,4.09,0.21,2.18,0.44,,,20.66,36.67,0.23,64.72,170.2,751.85,0.02
2015-12-09 10:00:00,2015-12-09 11:00:00,113.63,221.57,14.2,122.5,75.33,20.08,11.8,1.39,5.5,0.29,1.58,0.19,,,22.59,33.13,0.25,130.09,268.64,753.38,0.03
2015-12-09 11:00:00,2015-12-09 12:00:00,39.63,43.7,11.95,86.05,54.25,20.3,14.39,0.65,11.07,0.61,2.17,0.49,,,22.06,30.55,0.67,193.42,358.56,754.37,0.03
2015-12-09 12:00:00,2015-12-09 13:00:00,56.23,164.25,11.85,106.7,64.92,18.75,20.33,0.23,28.88,0.26,1.02,0.38,,,23.42,28.11,0.83,211.27,403.5,755.5,0.03
2015-12-09 13:00:00,2015-12-09 14:00:00,67.51,265.4,3.65,13.57,9.38,22.22,7.16,0.46,61.99,,1.06,0.3,,,23.59,27.47,0.81,217.33,235.75,755.9,0.03
2015-12-09 14:00:00,2015-12-09 15:00:00,71.83,276.7,8.45,56.85,36.38,19.47,7.56,1.04,70.75,,0.87,,,,23.51,27.6,0.84,235.68,199.37,756.0,0.03
2015-12-09 15:00:00,2015-12-09 16:00:00,74.02,273.1,8.4,55.83,35.8,19.5,8.8,1.42,49.19,,0.57,0.29,,,22.9,28.72,0.65,180.62,101.13,755.93,0.03
2015-12-09 16:00:00,2015-12-09 17:00:00,68.69,232.77,12.12,107.95,66.08,19.47,13.14,2.26,7.73,,1.4,0.27,,,22.23,30.33,0.56,161.81,64.04,755.85,0.02
2015-12-09 17:00:00,2015-12-09 18:00:00,58.09,239.15,18.65,187.35,112.85,18.43,21.25,1.81,4.06,0.17,0.87,0.5,,,21.76,30.82,0.51,211.97,28.35,755.38,0.02
2015-12-09 18:00:00,2015-12-09 19:00:00,63.52,338.55,6.1,39.07,24.78,22.55,13.99,1.24,16.08,0.31,2.55,0.12,,,21.72,30.23,0.51,245.6,17.35,754.38,0.02
2015-12-09 19:00:00,2015-12-09 20:00:00,88.59,366.38,8.2,46.02,30.45,20.88,11.59,2.59,19.68,0.43,3.25,,,,19.99,33.94,0.09,154.5,17.83,753.35,0.02
2015-12-09 20:00:00,2015-12-09 21:00:00,94.06,404.85,8.72,56.02,36.15,21.1,10.54,5.39,3.62,0.2,0.38,,,,18.57,38.45,0.04,208.44,18.1,752.5,0.02
2015-12-09 21:00:00,2015-12-09 22:00:00,94.06,375.8,8.63,56.1,36.1,19.53,58.4,8.64,4.16,1.88,10.41,2.43,,,18.04,40.66,0.05,178.14,18.18,752.05,0.01
2015-12-09 22:00:00,2015-12-09 23:00:00,94.06,235.4,9.45,70.83,44.47,19.55,,9.98,3.44,2.49,11.42,1.05,,,18.18,39.9,0.23,190.81,18.17,751.62,0.01
2015-12-09 23:00:00,2015-12-10 00:00:00,94.06,240.45,8.42,53.12,34.35,19.43,3.47,4.52,3.33,1.52,8.95,0.56,,,19.18,36.35,0.24,197.1,18.4,751.6,0.02
2015-12-10 00:00:00,2015-12-10 01:00:00,94.06,357.92,9.45,70.05,44.05,18.78,0.25,3.17,3.55,0.78,4.61,,,,17.49,42.24,0.07,77.33,18.38,751.85,0.02
2015-12-10 01:00:00,2015-12-10 02:00:00,94.06,418.6,9.38,62.68,40.15,20.32,14.83,0.42,2.92,0.73,2.0,0.21,,,16.7,42.78,0.04,141.45,18.38,751.92,0.01
2015-12-10 02:00:00,2015-12-10 03:00:00,94.06,441.85,8.35,51.27,33.35,19.08,,0.83,2.72,0.58,2.88,0.58,,,15.95,43.97,0.04,250.34,18.4,751.75,0.01
2015-12-10 03:00:00,2015-12-10 04:00:00,94.06,444.93,9.42,68.03,42.98,17.95,6.78,0.56,3.22,0.31,2.18,0.13,,,16.19,44.33,0.11,169.62,18.4,752.2,0.01
2015-12-10 04:00:00,2015-12-10 05:00:00,94.06,421.95,8.65,54.85,35.48,20.28,5.79,0.26,3.65,0.17,2.01,,,,16.5,41.21,0.23,32.71,18.4,752.58,0.01
2015-12-10 05:00:00,2015-12-10 06:00:00,94.06,378.98,9.23,63.52,40.45,19.73,4.18,0.4,3.4,0.17,1.15,,,,16.2,40.63,0.12,39.53,18.4,752.47,0.01
2015-12-10 06:00:00,2015-12-10 07:00:00,94.06,342.65,9.0,61.88,39.42,19.55,2.76,0.33,4.23,,0.97,,,,15.3,42.66,0.13,223.1,18.36,751.85,0.01
2015-12-10 07:00:00,2015-12-10 08:00:00,94.06,323.87,10.53,83.77,52.13,18.87,5.35,0.58,5.89,,0.95,,,,15.28,44.51,0.04,188.55,23.29,751.27,0.01
2015-12-10 08:00:00,2015-12-10 09:00:00,,,,,,,,,,,,,,,,,,,,,
2015-12-10 09:00:00,2015-12-10 10:00:00,,5.0,3.8,14.4,10.1,22.3,17.64,,8.34,0.42,2.32,,,,19.92,37.56,0.9,197.27,320.27,753.2,0.02
2015-12-10 10:00:00,2015-12-10 11:00:00,10.25,49.77,12.15,96.15,59.58,20.85,2.14,0.66,13.36,0.44,2.55,,,0.66,21.0,36.66,1.19,164.48,380.48,754.27,0.03
2015-12-10 11:00:00,2015-12-10 12:00:00,18.42,144.68,11.27,101.28,61.72,21.58,4.37,0.87,14.1,0.47,1.94,,,0.31,22.25,35.72,1.07,189.37,419.68,755.52,0.03
2015-12-10 12:00:00,2015-12-10 13:00:00,28.76,261.5,30.1,346.62,205.4,17.55,62.52,0.11,13.49,0.36,1.34,,,,22.82,34.68,1.09,231.22,455.51,756.42,0.03
2015-12-10 13:00:00,2015-12-10 14:00:00,42.83,390.0,2.93,23.9,15.4,29.13,41.97,0.15,22.24,,0.42,,,,23.34,34.99,1.44,202.45,481.75,757.4,0.03
2015-12-10 14:00:00,2015-12-10 15:00:00,56.0,274.08,5.18,20.27,14.08,21.7,,0.79,39.59,,0.45,,,,23.6,34.03,1.49,217.05,437.68,758.02,0.03
2015-12-10 15:00:00,2015-12-10 16:00:00,56.0,263.88,8.1,47.72,31.2,20.1,11.2,0.59,36.51,,,,,,23.54,32.7,1.59,236.48,336.37,758.18,0.03
2015-12-10 16:00:00,2015-12-10 17:00:00,72.42,251.8,8.75,57.0,36.65,20.12,10.47,0.57,52.55,,,,,,23.25,30.8,1.27,238.64,178.22,757.9,0.03
2015-12-10 17:00:00,2015-12-10 18:00:00,116.8,245.72,9.3,64.7,41.15,20.68,6.97,0.55,41.51,,,,,,21.69,34.04,2.09,282.34,39.85,756.73,0.02
2015-12-10 18:00:00,2015-12-10 19:00:00,163.09,298.53,8.67,56.55,36.38,20.15,6.3,0.62,29.63,,,,,,19.94,37.69,2.81,288.04,17.65,755.55,0.02
2015-12-10 19:00:00,2015-12-10 20:00:00,210.1,370.7,8.9,59.48,38.1,20.18,6.78,0.36,30.29,0.15,,,,,19.05,35.41,2.8,287.37,17.63,754.87,0.02
2015-12-10 20:00:00,2015-12-10 21:00:00,207.01,342.35,8.5,54.1,34.95,20.28,2.76,0.37,48.66,,,,,,18.37,37.66,1.72,295.9,17.8,754.27,0.02
2015-12-10 21:00:00,2015-12-10 22:00:00,164.88,253.37,10.07,75.25,47.08,19.33,3.97,0.42,58.42,0.19,,,,,17.78,40.34,1.33,295.51,17.82,753.85,0.01
2015-12-10 22:00:00,2015-12-10 23:00:00,135.33,197.75,10.37,81.25,50.6,19.58,1.17,0.33,63.04,,,,,,17.4,41.34,1.78,286.89,17.86,753.38,0.01
2015-12-10 23:00:00,2015-12-11 00:00:00,192.2,276.1,15.75,150.03,90.95,18.83,2.52,0.16,68.14,,,,,,16.85,42.85,1.67,285.27,17.6,753.15,0.01
2015-12-11 00:00:00,2015-12-11 01:00:00,255.35,393.4,12.1,98.83,61.1,20.3,6.8,0.34,73.68,,,,,,16.42,42.96,1.4,281.27,17.57,753.2,0.01
2015-12-11 01:00:00,2015-12-11 02:00:00,267.32,415.6,5.08,17.5,12.5,21.32,4.17,0.87,70.49,,,,,,16.12,43.71,1.54,278.08,18.08,753.4,0.01
2015-12-11 02:00:00,2015-12-11 03:00:00,275.64,421.43,9.77,71.4,45.05,18.9,5.29,0.88,68.84,,,,,,15.8,44.73,1.37,279.96,18.1,753.45,0.01
2015-12-11 03:00:00,2015-12-11 04:00:00,274.87,399.67,14.47,132.4,80.75,19.35,5.73,0.14,71.38,,,,,,15.15,44.64,1.11,281.47,18.1,753.23,0.01
2015-12-11 04:00:00,2015-12-11 05:00:00,250.6,359.82,14.15,115.55,71.68,20.78,4.27,0.42,66.43,,,,,,15.09,43.08,0.97,250.12,17.86,753.27,
2015-12-11 05:00:00,2015-12-11 06:00:00,217.61,318.43,13.53,103.23,64.65,19.2,10.46,0.23,58.13,,,,,,14.66,43.02,0.95,218.9,17.98,753.0,
2015-12-11 06:00:00,2015-12-11 07:00:00,191.74,307.43,5.25,29.63,19.0,22.25,1.15,0.14,59.52,,,,,,15.1,35.96,1.25,238.86,18.13,752.9,
2015-12-11 07:00:00,2015-12-11 08:00:00,184.83,293.02,6.9,35.0,23.43,20.75,6.44,1.02,18.59,,,,,,13.16,45.73,1.11,179.42,27.65,752.0,0.01
2015-12-11 08:00:00,2015-12-11 09:00:00,223.93,355.9,10.15,76.58,48.02,20.38,6.76,1.56,10.12,,,,,,14.04,44.81,0.83,180.16,64.01,751.28,0.01
2015-12-11 09:00:00,2015-12-11 10:00:00,204.97,368.57,32.0,94.45,73.25,17.83,8.31,0.07,36.19,,,,,,15.91,31.95,0.93,235.58,215.65,752.05,0.02
2015-12-11 10:00:00,2015-12-11 11:00:00,88.2,248.17,19.8,44.05,38.15,28.03,13.3,0.02,28.41,,,,,,17.06,28.94,1.34,269.51,447.8,753.8,0.03
2015-12-11 11:00:00,2015-12-11 12:00:00,50.52,219.2,20.38,57.45,45.02,21.8,13.04,0.45,35.87,,,,,,18.53,25.78,1.47,286.8,539.19,754.6,0.04
2015-12-11 12:00:00,2015-12-11 13:00:00,36.0,230.05,22.85,64.75,50.18,18.23,15.54,0.37,34.67,,,,,,19.86,23.18,1.39,270.68,525.47,755.68,0.04
2015-12-11 13:00:00,2015-12-11 14:00:00,38.88,161.73,18.67,52.92,40.78,19.17,13.11,0.34,37.76,,,,,,20.26,21.66,1.77,258.19,528.4,756.08,0.04
2015-12-11 14:00:00,2015-12-11 15:00:00,62.56,202.68,21.9,63.03,48.63,18.18,9.27,0.29,49.01,,,,,,20.4,20.87,2.04,266.0,476.58,756.4,0.04
2015-12-11 15:00:00,2015-12-11 16:00:00,67.44,279.53,24.7,65.2,51.9,18.4,9.91,0.24,47.44,,,,,,20.29,20.38,2.36,283.01,344.29,756.32,0.03
2015-12-11 16:00:00,2015-12-11 17:00:00,90.62,309.47,20.4,56.82,44.18,19.65,16.43,0.25,52.15,,,,,,19.84,20.19,1.97,278.45,186.56,755.62,0.03
2015-12-11 17:00:00,2015-12-11 18:00:00,92.35,316.45,20.58,60.55,46.33,19.75,14.16,0.25,57.1,,,,,,18.98,19.78,1.71,299.17,42.73,754.65,0.02
2015-12-11 18:00:00,2015-12-11 19:00:00,86.18,336.47,27.38,77.88,60.75,17.87,17.28,0.28,45.76,,,,,,18.0,20.21,1.06,303.74,17.93,753.45,0.02
2015-12-11 19:00:00,2015-12-11 20:00:00,83.3,365.47,25.28,71.37,55.77,19.12,18.67,0.52,42.37,,,,,,17.18,21.32,0.8,310.58,17.91,752.4,0.02
2015-12-11 20:00:00,2015-12-11 21:00:00,84.33,350.27,21.63,57.37,45.45,21.12,20.31,0.51,32.64,,,,,,16.52,22.35,0.8,307.87,18.1,751.47,0.02
2015-12-11 21:00:00,2015-12-11 22:00:00,77.27,344.88,24.37,58.25,47.52,19.25,15.58,0.55,22.65,,,,,,15.95,23.22,0.77,312.25,18.1,751.18,0.01
2015-12-11 22:00:00,2015-12-11 23:00:00,67.46,299.95,36.6,85.33,71.6,13.42,21.55,0.56,8.59,,,,,,15.14,24.17,0.41,333.43,18.13,750.52,0.01
2015-12-11 23:00:00,2015-12-12 00:00:00,59.96,252.83,28.68,62.5,53.18,15.95,19.08,0.23,7.62,,0.34,,,,14.38,25.23,0.19,333.88,18.26,750.02,0.01
2015-12-12 00:00:00,2015-12-12 01:00:00,63.08,301.62,27.0,51.05,45.65,15.3,10.53,0.21,4.16,,,,,,13.66,26.29,0.11,246.86,18.4,749.77,0.01
2015-12-12 01:00:00,2015-12-12 02:00:00,78.09,320.0,23.52,47.85,41.3,17.68,8.82,0.51,7.81,,0.27,,,,12.91,28.06,0.05,117.24,18.56,749.85,0.01
2015-12-12 02:00:00,2015-12-12 03:00:00,75.27,318.02,24.17,46.05,40.83,16.55,7.09,0.54,12.52,,0.4,,,,12.76,28.62,0.23,268.8,18.7,749.62,0.01
2015-12-12 03:00:00,2015-12-12 04:00:00,69.72,309.7,23.85,48.07,40.93,16.58,9.16,0.31,39.24,,,,,,13.33,27.77,0.53,340.36,18.41,750.33,0.01
2015-12-12 04:00:00,2015-12-12 05:00:00,57.95,263.8,24.1,44.2,39.8,18.08,6.93,0.32,44.36,,,,,,12.77,28.49,0.78,341.71,18.38,750.93,0.01
2015-12-12 05:00:00,2015-12-12 06:00:00,55.55,237.2,26.3,58.9,49.3,15.65,9.49,0.48,36.16,,,,,,12.27,30.26,0.68,264.39,18.4,750.83,0.01
2015-12-12 06:00:00,2015-12-12 07:00:00,63.97,245.67,22.62,43.2,38.1,19.12,10.91,0.55,26.45,,,,,,11.86,32.24,0.63,352.92,18.4,750.35,0.01
2015-12-12 07:00:00,2015-12-12 08:00:00,79.76,255.0,20.72,40.05,34.05,20.23,8.12,0.78,19.67,,,,,,11.35,34.84,0.67,349.62,27.16,749.43,0.01
2015-12-12 08:00:00,2015-12-12 09:00:00,108.47,293.47,15.68,42.08,32.8,27.12,0.56,1.02,15.27,,0.49,,,,12.2,37.75,0.65,120.24,63.56,748.7,0.01
2015-12-12 09:00:00,2015-12-12 10:00:00,137.49,333.37,30.42,73.07,60.07,13.3,4.04,0.68,11.51,,0.42,,,,13.31,37.98,0.64,38.82,207.71,749.2,0.02
2015-12-12 10:00:00,2015-12-12 11:00:00,137.69,308.57,25.12,58.33,48.05,16.8,15.92,0.48,12.05,,0.27,,,,14.94,35.79,0.84,24.56,433.55,751.25,0.02
2015-12-12 11:00:00,2015-12-12 12:00:00,93.96,238.85,26.03,54.62,47.08,18.9,12.01,0.3,82.34,,0.33,,,,16.72,30.2,0.89,103.5,528.11,752.25,0.03
2015-12-12 12:00:00,2015-12-12 13:00:00,91.21,259.32,23.72,57.1,46.83,19.9,5.22,0.23,24.85,0.47,0.84,,,,18.26,27.24,0.95,353.47,512.06,753.37,0.03
2015-12-12 13:00:00,2015-12-12 14:00:00,114.13,285.95,25.45,66.4,52.82,19.55,3.93,0.54,20.73,3.91,7.03,,,,19.29,26.5,0.83,11.97,513.64,754.15,0.03
2015-12-12 14:00:00,2015-12-12 15:00:00,113.17,293.05,14.87,29.12,25.67,30.52,9.7,5.37,14.13,2.24,3.86,,,,19.48,26.66,1.09,12.26,458.49,754.75,0.03
2015-12-12 15:00:00,2015-12-12 16:00:00,110.47,293.05,19.03,51.8,40.78,23.0,8.92,4.09,15.65,,,,,,19.52,26.43,1.12,101.0,347.93,754.78,0.03
2015-12-12 16:00:00,2015-12-12 17:00:00,106.95,301.6,20.2,56.38,43.85,20.77,0.03,0.96,24.9,,,,,,19.29,26.25,0.98,91.05,191.3,754.3,0.03
2015-12-12 17:00:00,2015-12-12 18:00:00,102.87,293.43,19.42,55.95,42.75,18.1,7.82,1.19,22.38,,,,,,18.26,26.71,0.7,261.12,40.29,753.1,0.02
2015-12-12 18:00:00,2015-12-12 19:00:00,110.24,304.67,22.2,60.22,46.7,16.55,4.32,1.86,3.92,,,,,,16.77,28.23,0.28,22.79,18.12,751.65,0.01
2015-12-12 19:00:00,2015-12-12 20:00:00,125.83,348.33,21.7,51.12,41.8,16.6,4.86,2.73,3.74,,,,,,15.9,28.96,0.26,268.81,18.35,750.55,0.01
2015-12-12 20:00:00,2015-12-12 21:00:00,143.89,391.5,20.3,45.15,37.48,18.47,0.44,2.18,3.75,,,,,,15.52,28.62,0.41,253.08,18.33,750.28,0.01
2015-12-12 21:00:00,2015-12-12 22:00:00,130.66,373.35,21.58,57.0,44.63,14.38,2.91,1.65,5.01,,,,,,14.8,27.57,0.41,183.09,18.35,750.07,0.01
2015-12-12 22:00:00,2015-12-12 23:00:00,117.39,340.48,22.15,52.18,42.72,17.57,10.24,1.17,6.93,,,,,,13.98,27.79,0.43,93.96,18.4,749.83,0.01
2015-12-12 23:00:00,2015-12-13 00:00:00,112.87,315.87,22.5,51.05,42.43,18.37,8.32,0.91,6.6,,,,,,13.39,28.13,0.4,265.64,18.4,749.65,0.01
2015-12-13 00:00:00,2015-12-13 01:00:00,100.53,311.18,19.23,41.58,34.78,18.8,10.24,0.69,23.16,,,,,,13.18,27.76,0.55,352.72,18.4,749.88,0.01
2015-12-13 01:00:00,2015-12-13 02:00:00,86.85,293.43,22.25,46.93,40.08,18.02,9.71,0.54,39.08,,,,,,12.49,28.24,0.33,345.94,18.41,749.75,0.01
2015-12-13 02:00:00,2015-12-13 03:00:00,75.89,270.3,20.7,44.85,37.68,17.75,8.98,0.4,41.75,,,,,,12.09,28.58,0.36,347.03,18.64,749.62,0.01
2015-12-13 03:00:00,2015-12-13 04:00:00,72.16,242.85,19.6,42.93,35.85,18.62,9.34,0.57,48.72,,,,,,11.69,29.1,0.35,268.09,18.7,749.8,0.01
2015-12-13 04:00:00,2015-12-13 05:00:00,69.37,224.85,19.13,43.05,35.77,19.07,18.08,0.58,39.27,,,,,,11.07,29.95,0.44,346.57,18.7,749.72,0.01
2015-12-13 05:00:00,2015-12-13 06:00:00,80.48,224.8,23.73,54.35,45.12,17.67,14.65,0.71,24.19,,,,,,10.71,30.67,0.5,263.17,18.7,749.62,0.01
2015-12-13 06:00:00,2015-12-13 07:00:00,82.58,242.72,19.72,40.55,34.7,19.0,6.61,0.7,21.49,,,,,,10.41,31.52,0.45,186.54,18.7,749.35,0.01
2015-12-13 07:00:00,2015-12-13 08:00:00,92.64,266.88,24.1,50.23,43.28,19.12,6.36,0.92,12.2,,,,,,10.02,32.65,0.57,31.21,26.65,748.72,0.01
2015-12-13 08:00:00,2015-12-13 09:00:00,106.25,297.7,15.38,30.03,25.72,22.15,2.56,0.77,22.11,,,,,,11.38,31.28,0.66,28.57,56.58,748.55,0.01
2015-12-13 09:00:00,2015-12-13 10:00:00,111.38,311.97,20.12,45.45,37.5,18.85,3.33,0.77,30.84,,,,,,12.96,30.19,0.72,36.06,203.28,748.97,0.01
2015-12-13 10:00:00,2015-12-13 11:00:00,113.1,319.77,17.9,35.55,30.42,19.73,13.09,0.66,28.56,,,,,,15.35,28.67,0.9,50.73,431.88,751.2,0.02
2015-12-13 11:00:00,2015-12-13 12:00:00,120.9,315.35,17.85,38.32,32.17,21.45,10.71,0.87,35.51,,,,,,17.51,27.99,1.02,62.26,511.58,752.72,0.03
2015-12-13 12:00:00,2015-12-13 13:00:00,114.67,307.95,15.12,34.5,28.13,21.8,9.29,0.8,38.33,,,,,,18.64,26.2,0.88,50.23,512.81,753.6,0.03
2015-12-13 13:00:00,2015-12-13 14:00:00,107.25,287.22,21.35,56.25,44.7,20.17,8.25,0.68,46.31,,,,,,19.43,23.99,0.8,22.41,516.59,754.12,0.03
2015-12-13 14:00:00,2015-12-13 15:00:00,97.43,259.03,20.87,57.85,45.18,19.3,12.54,0.65,50.65,,,,,,20.12,21.93,0.73,112.03,481.12,754.65,0.03
